endpoint,year,session_key,manifest_status,manifest_record_count,manifest_output_path,file_exists,file_path,file_row_count,row_count_delta,reconciliation_status,issue_type,notes
race_control,2023,7953.0,success,75,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=7953.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=7953.jsonl,75.0,0.0,matched,none,
race_control,2023,9069.0,success,50,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9069.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9069.jsonl,50.0,0.0,matched,none,
race_control,2023,9070.0,success,54,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9070.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9070.jsonl,54.0,0.0,matched,none,
race_control,2023,9078.0,success,40,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9078.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9078.jsonl,40.0,0.0,matched,none,
race_control,2023,9094.0,success,244,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9094.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9094.jsonl,244.0,0.0,matched,none,
race_control,2023,9102.0,success,49,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9102.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9102.jsonl,49.0,0.0,matched,none,
race_control,2023,9110.0,success,77,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9110.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9110.jsonl,77.0,0.0,matched,none,
race_control,2023,9117.0,success,46,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9117.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9117.jsonl,46.0,0.0,matched,none,
race_control,2023,9118.0,success,212,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9118.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9118.jsonl,212.0,0.0,matched,none,
race_control,2023,9126.0,success,46,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9126.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9126.jsonl,46.0,0.0,matched,none,
race_control,2023,9133.0,success,87,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9133.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9133.jsonl,87.0,0.0,matched,none,
race_control,2023,9140.0,success,86,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9140.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9140.jsonl,86.0,0.0,matched,none,
race_control,2023,9141.0,success,56,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9141.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9141.jsonl,56.0,0.0,matched,none,
race_control,2023,9149.0,success,78,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9149.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9149.jsonl,78.0,0.0,matched,none,
race_control,2023,9157.0,success,45,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9157.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9157.jsonl,45.0,0.0,matched,none,
race_control,2023,9165.0,success,76,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9165.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9165.jsonl,76.0,0.0,matched,none,
race_control,2023,9173.0,success,73,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9173.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9173.jsonl,73.0,0.0,matched,none,
race_control,2023,9181.0,success,100,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9181.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9181.jsonl,100.0,0.0,matched,none,
race_control,2023,9189.0,success,75,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9189.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9189.jsonl,75.0,0.0,matched,none,
race_control,2023,9197.0,success,67,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9197.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9197.jsonl,67.0,0.0,matched,none,
race_control,2023,9204.0,success,12,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9204.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9204.jsonl,12.0,0.0,matched,none,
race_control,2023,9205.0,success,55,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9205.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9205.jsonl,55.0,0.0,matched,none,
race_control,2023,9212.0,success,40,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9212.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9212.jsonl,40.0,0.0,matched,none,
race_control,2023,9213.0,success,81,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9213.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9213.jsonl,81.0,0.0,matched,none,
race_control,2023,9220.0,success,65,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9220.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9220.jsonl,65.0,0.0,matched,none,
race_control,2023,9221.0,success,137,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9221.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9221.jsonl,137.0,0.0,matched,none,
race_control,2024,9472.0,success,71,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9472.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9472.jsonl,71.0,0.0,matched,none,
race_control,2024,9480.0,success,68,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9480.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9480.jsonl,68.0,0.0,matched,none,
race_control,2024,9488.0,success,84,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9488.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9488.jsonl,84.0,0.0,matched,none,
race_control,2024,9496.0,success,70,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9496.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9496.jsonl,70.0,0.0,matched,none,
race_control,2024,9506.0,success,58,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9506.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9506.jsonl,58.0,0.0,matched,none,
race_control,2024,9507.0,success,77,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9507.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9507.jsonl,77.0,0.0,matched,none,
race_control,2024,9515.0,success,100,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9515.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9515.jsonl,100.0,0.0,matched,none,
race_control,2024,9523.0,success,122,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9523.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9523.jsonl,122.0,0.0,matched,none,
race_control,2024,9531.0,success,130,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9531.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9531.jsonl,130.0,0.0,matched,none,
race_control,2024,9539.0,success,107,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9539.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9539.jsonl,107.0,0.0,matched,none,
race_control,2024,9549.0,success,16,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9549.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9549.jsonl,16.0,0.0,matched,none,
race_control,2024,9550.0,success,125,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9550.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9550.jsonl,125.0,0.0,matched,none,
race_control,2024,9558.0,success,110,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9558.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9558.jsonl,110.0,0.0,matched,none,
race_control,2024,9566.0,success,75,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9566.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9566.jsonl,75.0,0.0,matched,none,
race_control,2024,9574.0,success,23,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9574.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9574.jsonl,23.0,0.0,matched,none,
race_control,2024,9582.0,success,84,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9582.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9582.jsonl,84.0,0.0,matched,none,
race_control,2024,9590.0,success,61,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9590.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9590.jsonl,61.0,0.0,matched,none,
race_control,2024,9598.0,success,115,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9598.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9598.jsonl,115.0,0.0,matched,none,
race_control,2024,9606.0,success,63,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9606.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9606.jsonl,63.0,0.0,matched,none,
race_control,2024,9616.0,success,53,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9616.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9616.jsonl,53.0,0.0,matched,none,
race_control,2024,9617.0,success,120,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9617.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9617.jsonl,120.0,0.0,matched,none,
race_control,2024,9625.0,success,120,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9625.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9625.jsonl,120.0,0.0,matched,none,
race_control,2024,9635.0,success,22,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9635.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9635.jsonl,22.0,0.0,matched,none,
race_control,2024,9636.0,success,111,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9636.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9636.jsonl,111.0,0.0,matched,none,
race_control,2024,9644.0,success,37,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9644.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9644.jsonl,37.0,0.0,matched,none,
race_control,2024,9654.0,success,29,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9654.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9654.jsonl,29.0,0.0,matched,none,
race_control,2024,9655.0,success,112,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9655.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9655.jsonl,112.0,0.0,matched,none,
race_control,2024,9662.0,success,131,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9662.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9662.jsonl,131.0,0.0,matched,none,
race_control,2024,9672.0,success,21,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9672.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9672.jsonl,21.0,0.0,matched,none,
race_control,2024,9673.0,success,58,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9673.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9673.jsonl,58.0,0.0,matched,none,
race_control,2025,9693.0,success,115,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9693.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9693.jsonl,115.0,0.0,matched,none,
race_control,2025,9839.0,success,109,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9839.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9839.jsonl,109.0,0.0,matched,none,
race_control,2025,9845.0,success,63,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9845.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9845.jsonl,63.0,0.0,matched,none,
race_control,2025,9850.0,success,81,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9850.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9850.jsonl,81.0,0.0,matched,none,
race_control,2025,9858.0,success,63,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9858.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9858.jsonl,63.0,0.0,matched,none,
race_control,2025,9864.0,success,54,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9864.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9864.jsonl,54.0,0.0,matched,none,
race_control,2025,9869.0,success,58,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9869.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9869.jsonl,58.0,0.0,matched,none,
race_control,2025,9877.0,success,78,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9877.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9877.jsonl,78.0,0.0,matched,none,
race_control,2025,9883.0,success,71,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9883.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9883.jsonl,71.0,0.0,matched,none,
race_control,2025,9888.0,success,81,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9888.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9888.jsonl,81.0,0.0,matched,none,
race_control,2025,9896.0,success,121,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9896.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9896.jsonl,121.0,0.0,matched,none,
race_control,2025,9904.0,success,73,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9904.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9904.jsonl,73.0,0.0,matched,none,
race_control,2025,9912.0,success,73,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9912.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9912.jsonl,73.0,0.0,matched,none,
race_control,2025,9920.0,success,110,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9920.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9920.jsonl,110.0,0.0,matched,none,
race_control,2025,9928.0,success,95,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9928.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9928.jsonl,95.0,0.0,matched,none,
race_control,2025,9934.0,success,83,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9934.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9934.jsonl,83.0,0.0,matched,none,
race_control,2025,9939.0,success,117,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9939.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9939.jsonl,117.0,0.0,matched,none,
race_control,2025,9947.0,success,158,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9947.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9947.jsonl,158.0,0.0,matched,none,
race_control,2025,9955.0,success,119,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9955.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9955.jsonl,119.0,0.0,matched,none,
race_control,2025,9963.0,success,98,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9963.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9963.jsonl,98.0,0.0,matched,none,
race_control,2025,9971.0,success,102,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9971.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9971.jsonl,102.0,0.0,matched,none,
race_control,2025,9979.0,success,198,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9979.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9979.jsonl,198.0,0.0,matched,none,
race_control,2025,9987.0,success,46,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9987.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9987.jsonl,46.0,0.0,matched,none,
race_control,2025,9993.0,success,29,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9993.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9993.jsonl,29.0,0.0,matched,none,
race_control,2025,9998.0,success,58,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9998.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9998.jsonl,58.0,0.0,matched,none,
race_control,2025,10006.0,success,25,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10006.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10006.jsonl,25.0,0.0,matched,none,
race_control,2025,10014.0,success,93,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10014.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10014.jsonl,93.0,0.0,matched,none,
race_control,2025,10022.0,success,67,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10022.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10022.jsonl,67.0,0.0,matched,none,
race_control,2025,10028.0,success,109,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10028.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10028.jsonl,109.0,0.0,matched,none,
race_control,2025,10033.0,success,78,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10033.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10033.jsonl,78.0,0.0,matched,none,
session_result,2023,7779.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=7779.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=7779.jsonl,20.0,0.0,matched,none,
session_result,2023,7787.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=7787.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=7787.jsonl,20.0,0.0,matched,none,
session_result,2023,7953.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=7953.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=7953.jsonl,20.0,0.0,matched,none,
session_result,2023,9069.0,success,19,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9069.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9069.jsonl,19.0,0.0,matched,none,
session_result,2023,9070.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9070.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9070.jsonl,20.0,0.0,matched,none,
session_result,2023,9078.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9078.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9078.jsonl,20.0,0.0,matched,none,
session_result,2023,9094.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9094.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9094.jsonl,20.0,0.0,matched,none,
session_result,2023,9102.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9102.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9102.jsonl,20.0,0.0,matched,none,
session_result,2023,9110.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9110.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9110.jsonl,20.0,0.0,matched,none,
session_result,2023,9117.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9117.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9117.jsonl,20.0,0.0,matched,none,
session_result,2023,9118.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9118.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9118.jsonl,20.0,0.0,matched,none,
session_result,2023,9126.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9126.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9126.jsonl,20.0,0.0,matched,none,
session_result,2023,9133.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9133.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9133.jsonl,20.0,0.0,matched,none,
session_result,2023,9140.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9140.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9140.jsonl,20.0,0.0,matched,none,
session_result,2023,9141.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9141.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9141.jsonl,20.0,0.0,matched,none,
session_result,2023,9149.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9149.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9149.jsonl,20.0,0.0,matched,none,
