endpoint,year,session_key,file_path,file_size_bytes,modified_time_utc
laps,2024,9515.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9515.jsonl,635741,2026-05-19T17:44:12+00:00
laps,2024,9523.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9523.jsonl,634442,2026-05-19T17:44:13+00:00
laps,2024,9531.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9531.jsonl,637284,2026-05-19T17:44:13+00:00
laps,2024,9539.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9539.jsonl,672236,2026-05-19T17:44:14+00:00
laps,2024,9549.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9549.jsonl,233198,2026-05-19T17:44:15+00:00
laps,2024,9550.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9550.jsonl,713334,2026-05-19T17:44:15+00:00
laps,2024,9558.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9558.jsonl,516846,2026-05-19T17:44:16+00:00
laps,2024,9566.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9566.jsonl,688040,2026-05-19T17:44:17+00:00
laps,2024,9635.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9635.jsonl,242664,2026-05-19T17:45:00+00:00
laps,2024,9636.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9636.jsonl,576612,2026-05-19T17:45:00+00:00
laps,2024,9644.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9644.jsonl,482087,2026-05-19T17:45:01+00:00
laps,2024,9654.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9654.jsonl,199486,2026-05-19T17:45:01+00:00
laps,2024,9655.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9655.jsonl,495824,2026-05-19T17:45:02+00:00
laps,2024,9662.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9662.jsonl,544364,2026-05-19T17:45:03+00:00
laps,2024,9672.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9672.jsonl,196887,2026-05-19T17:45:03+00:00
laps,2024,9673.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9673.jsonl,536822,2026-05-19T17:45:04+00:00
laps,2025,9693.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9693.jsonl,481581,2026-05-19T17:45:04+00:00
