endpoint,year,session_key,output_path,record_count,status,error_message,ingestion_timestamp_utc,manifest_source
position,2025,9869.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9869.jsonl,759,success,,2026-05-19T17:52:03+00:00,original
position,2025,9877.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9877.jsonl,593,success,,2026-05-19T17:52:04+00:00,original
position,2025,9883.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9883.jsonl,231,success,,2026-05-19T17:52:04+00:00,original
position,2025,9888.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9888.jsonl,387,success,,2026-05-19T17:52:04+00:00,original
position,2025,9896.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9896.jsonl,454,success,,2026-05-19T17:52:05+00:00,original
position,2025,9904.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9904.jsonl,334,success,,2026-05-19T17:52:05+00:00,original
position,2025,9912.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9912.jsonl,421,success,,2026-05-19T17:52:06+00:00,original
position,2025,9920.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9920.jsonl,483,success,,2026-05-19T17:52:06+00:00,original
position,2025,9928.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9928.jsonl,482,success,,2026-05-19T17:52:06+00:00,original
position,2025,9934.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9934.jsonl,65,success,,2026-05-19T17:52:07+00:00,original
position,2025,9939.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9939.jsonl,275,success,,2026-05-19T17:52:07+00:00,original
position,2025,9947.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9947.jsonl,538,success,,2026-05-19T17:52:07+00:00,original
position,2025,9955.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9955.jsonl,519,success,,2026-05-19T17:52:08+00:00,original
position,2025,9963.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9963.jsonl,550,success,,2026-05-19T17:52:08+00:00,original
position,2025,9971.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9971.jsonl,590,success,,2026-05-19T17:52:09+00:00,original
position,2025,9979.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9979.jsonl,339,success,,2026-05-19T17:52:09+00:00,original
position,2025,9987.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9987.jsonl,498,success,,2026-05-19T17:52:09+00:00,original
position,2025,9993.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9993.jsonl,114,success,,2026-05-19T17:52:10+00:00,original
position,2025,9998.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9998.jsonl,461,success,,2026-05-19T17:52:10+00:00,original
position,2025,10006.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=10006.jsonl,281,success,,2026-05-19T17:52:11+00:00,original
position,2025,10014.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=10014.jsonl,1179,success,,2026-05-19T17:52:11+00:00,original
race_control,2023,9094.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9094.jsonl,244,success,,2026-05-19T17:53:00+00:00,original
race_control,2023,9102.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9102.jsonl,49,success,,2026-05-19T17:53:01+00:00,original
race_control,2023,9110.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9110.jsonl,77,success,,2026-05-19T17:53:01+00:00,original
race_control,2023,9117.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9117.jsonl,46,success,,2026-05-19T17:53:02+00:00,original
race_control,2023,9118.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9118.jsonl,212,success,,2026-05-19T17:53:02+00:00,original
race_control,2023,9126.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9126.jsonl,46,success,,2026-05-19T17:53:02+00:00,original
race_control,2023,9133.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9133.jsonl,87,success,,2026-05-19T17:53:03+00:00,original
race_control,2023,9140.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9140.jsonl,86,success,,2026-05-19T17:53:03+00:00,original
race_control,2023,9141.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9141.jsonl,56,success,,2026-05-19T17:53:04+00:00,original
race_control,2023,9149.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9149.jsonl,78,success,,2026-05-19T17:53:04+00:00,original
race_control,2023,9157.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9157.jsonl,45,success,,2026-05-19T17:53:04+00:00,original
race_control,2023,9165.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9165.jsonl,76,success,,2026-05-19T17:53:05+00:00,original
race_control,2023,9173.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9173.jsonl,73,success,,2026-05-19T17:53:05+00:00,original
race_control,2023,9181.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9181.jsonl,100,success,,2026-05-19T17:53:05+00:00,original
race_control,2023,9189.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9189.jsonl,75,success,,2026-05-19T17:53:06+00:00,original
race_control,2023,9197.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9197.jsonl,67,success,,2026-05-19T17:53:06+00:00,original
race_control,2023,9204.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9204.jsonl,12,success,,2026-05-19T17:53:07+00:00,original
race_control,2023,9205.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9205.jsonl,55,success,,2026-05-19T17:53:07+00:00,original
race_control,2023,9212.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9212.jsonl,40,success,,2026-05-19T17:53:07+00:00,original
race_control,2023,9213.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9213.jsonl,81,success,,2026-05-19T17:53:08+00:00,original
race_control,2023,9220.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9220.jsonl,65,success,,2026-05-19T17:53:08+00:00,original
race_control,2023,9221.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9221.jsonl,137,success,,2026-05-19T17:53:08+00:00,original
race_control,2024,9472.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9472.jsonl,71,success,,2026-05-19T17:53:09+00:00,original
race_control,2024,9480.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9480.jsonl,68,success,,2026-05-19T17:53:09+00:00,original
race_control,2024,9488.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9488.jsonl,84,success,,2026-05-19T17:53:10+00:00,original
race_control,2024,9496.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9496.jsonl,70,success,,2026-05-19T17:53:10+00:00,original
race_control,2024,9506.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9506.jsonl,58,success,,2026-05-19T17:53:10+00:00,original
race_control,2024,9507.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9507.jsonl,77,success,,2026-05-19T17:53:11+00:00,original
race_control,2024,9515.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9515.jsonl,100,success,,2026-05-19T17:53:11+00:00,original
race_control,2024,9590.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9590.jsonl,61,success,,2026-05-19T17:54:01+00:00,original
race_control,2024,9598.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9598.jsonl,115,success,,2026-05-19T17:54:01+00:00,original
race_control,2024,9606.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9606.jsonl,63,success,,2026-05-19T17:54:01+00:00,original
race_control,2024,9616.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9616.jsonl,53,success,,2026-05-19T17:54:02+00:00,original
race_control,2024,9617.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9617.jsonl,120,success,,2026-05-19T17:54:02+00:00,original
race_control,2024,9625.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9625.jsonl,120,success,,2026-05-19T17:54:02+00:00,original
race_control,2024,9635.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9635.jsonl,22,success,,2026-05-19T17:54:03+00:00,original
race_control,2024,9636.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9636.jsonl,111,success,,2026-05-19T17:54:03+00:00,original
race_control,2024,9644.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9644.jsonl,37,success,,2026-05-19T17:54:04+00:00,original
race_control,2024,9654.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9654.jsonl,29,success,,2026-05-19T17:54:04+00:00,original
race_control,2024,9655.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9655.jsonl,112,success,,2026-05-19T17:54:04+00:00,original
race_control,2024,9662.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9662.jsonl,131,success,,2026-05-19T17:54:05+00:00,original
race_control,2024,9672.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9672.jsonl,21,success,,2026-05-19T17:54:05+00:00,original
race_control,2024,9673.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9673.jsonl,58,success,,2026-05-19T17:54:05+00:00,original
race_control,2025,9693.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9693.jsonl,115,success,,2026-05-19T17:54:06+00:00,original
race_control,2025,9839.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9839.jsonl,109,success,,2026-05-19T17:54:06+00:00,original
race_control,2025,9845.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9845.jsonl,63,success,,2026-05-19T17:54:07+00:00,original
race_control,2025,9850.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9850.jsonl,81,success,,2026-05-19T17:54:07+00:00,original
race_control,2025,9858.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9858.jsonl,63,success,,2026-05-19T17:54:08+00:00,original
race_control,2025,9864.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9864.jsonl,54,success,,2026-05-19T17:54:08+00:00,original
race_control,2025,9869.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9869.jsonl,58,success,,2026-05-19T17:54:08+00:00,original
race_control,2025,9877.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9877.jsonl,78,success,,2026-05-19T17:54:09+00:00,original
race_control,2025,9883.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9883.jsonl,71,success,,2026-05-19T17:54:09+00:00,original
race_control,2025,9888.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9888.jsonl,81,success,,2026-05-19T17:54:09+00:00,original
race_control,2025,9896.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9896.jsonl,121,success,,2026-05-19T17:54:10+00:00,original
race_control,2025,9904.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9904.jsonl,73,success,,2026-05-19T17:54:10+00:00,original
race_control,2025,9912.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9912.jsonl,73,success,,2026-05-19T17:54:11+00:00,original
race_control,2025,9920.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9920.jsonl,110,success,,2026-05-19T17:54:11+00:00,original
race_control,2025,9928.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9928.jsonl,95,success,,2026-05-19T17:54:11+00:00,original
race_control,2025,9934.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9934.jsonl,83,success,,2026-05-19T17:54:12+00:00,original
race_control,2025,10006.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10006.jsonl,25,success,,2026-05-19T17:55:00+00:00,original
race_control,2025,10014.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10014.jsonl,93,success,,2026-05-19T17:55:00+00:00,original
race_control,2025,10022.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10022.jsonl,67,success,,2026-05-19T17:55:01+00:00,original
race_control,2025,10028.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10028.jsonl,109,success,,2026-05-19T17:55:01+00:00,original
race_control,2025,10033.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10033.jsonl,78,success,,2026-05-19T17:55:02+00:00,original
session_result,2023,7779.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=7779.jsonl,20,success,,2026-05-19T17:55:02+00:00,original
session_result,2023,7787.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=7787.jsonl,20,success,,2026-05-19T17:55:02+00:00,original
session_result,2023,7953.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=7953.jsonl,20,success,,2026-05-19T17:55:03+00:00,original
session_result,2023,9069.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9069.jsonl,19,success,,2026-05-19T17:55:03+00:00,original
session_result,2023,9070.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9070.jsonl,20,success,,2026-05-19T17:55:03+00:00,original
session_result,2023,9078.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9078.jsonl,20,success,,2026-05-19T17:55:04+00:00,original
session_result,2023,9094.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9094.jsonl,20,success,,2026-05-19T17:55:05+00:00,original
session_result,2023,9102.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9102.jsonl,20,success,,2026-05-19T17:55:05+00:00,original
session_result,2023,9110.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9110.jsonl,20,success,,2026-05-19T17:55:05+00:00,original
session_result,2023,9117.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9117.jsonl,20,success,,2026-05-19T17:55:06+00:00,original
session_result,2023,9118.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9118.jsonl,20,success,,2026-05-19T17:55:06+00:00,original
session_result,2023,9126.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9126.jsonl,20,success,,2026-05-19T17:55:06+00:00,original
session_result,2023,9133.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9133.jsonl,20,success,,2026-05-19T17:55:07+00:00,original
session_result,2023,9140.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9140.jsonl,20,success,,2026-05-19T17:55:07+00:00,original
session_result,2023,9141.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9141.jsonl,20,success,,2026-05-19T17:55:08+00:00,original
session_result,2023,9149.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9149.jsonl,20,success,,2026-05-19T17:55:08+00:00,original
session_result,2023,9157.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9157.jsonl,20,success,,2026-05-19T17:55:08+00:00,original
session_result,2023,9165.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9165.jsonl,19,success,,2026-05-19T17:55:09+00:00,original
session_result,2023,9173.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9173.jsonl,20,success,,2026-05-19T17:55:09+00:00,original
session_result,2023,9181.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9181.jsonl,20,success,,2026-05-19T17:55:09+00:00,original
session_result,2023,9189.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9189.jsonl,20,success,,2026-05-19T17:55:10+00:00,original
session_result,2023,9197.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9197.jsonl,20,success,,2026-05-19T17:55:10+00:00,original
session_result,2023,9204.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9204.jsonl,20,success,,2026-05-19T17:55:11+00:00,original
session_result,2023,9205.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9205.jsonl,20,success,,2026-05-19T17:55:11+00:00,original
session_result,2024,9507.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9507.jsonl,20,success,,2026-05-19T17:56:00+00:00,original
session_result,2024,9515.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9515.jsonl,20,success,,2026-05-19T17:56:01+00:00,original
session_result,2024,9523.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9523.jsonl,20,success,,2026-05-19T17:56:01+00:00,original
session_result,2024,9531.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9531.jsonl,20,success,,2026-05-19T17:56:01+00:00,original
session_result,2024,9539.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9539.jsonl,20,success,,2026-05-19T17:56:02+00:00,original
session_result,2024,9549.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9549.jsonl,20,success,,2026-05-19T17:56:02+00:00,original
session_result,2024,9550.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9550.jsonl,20,success,,2026-05-19T17:56:03+00:00,original
session_result,2024,9558.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9558.jsonl,20,success,,2026-05-19T17:56:03+00:00,original
session_result,2024,9566.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9566.jsonl,20,success,,2026-05-19T17:56:03+00:00,original
session_result,2024,9574.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9574.jsonl,20,success,,2026-05-19T17:56:04+00:00,original
session_result,2024,9582.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9582.jsonl,20,success,,2026-05-19T17:56:04+00:00,original
session_result,2024,9590.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9590.jsonl,20,success,,2026-05-19T17:56:04+00:00,original
session_result,2024,9598.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9598.jsonl,20,success,,2026-05-19T17:56:05+00:00,original
session_result,2024,9606.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9606.jsonl,20,success,,2026-05-19T17:56:05+00:00,original
session_result,2024,9616.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9616.jsonl,20,success,,2026-05-19T17:56:06+00:00,original
session_result,2024,9617.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9617.jsonl,20,success,,2026-05-19T17:56:06+00:00,original
session_result,2024,9625.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9625.jsonl,20,success,,2026-05-19T17:56:06+00:00,original
session_result,2024,9635.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9635.jsonl,20,success,,2026-05-19T17:56:07+00:00,original
session_result,2024,9636.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9636.jsonl,20,success,,2026-05-19T17:56:07+00:00,original
session_result,2024,9644.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9644.jsonl,20,success,,2026-05-19T17:56:08+00:00,original
session_result,2024,9654.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9654.jsonl,20,success,,2026-05-19T17:56:08+00:00,original
session_result,2024,9655.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9655.jsonl,20,success,,2026-05-19T17:56:08+00:00,original
session_result,2024,9662.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9662.jsonl,20,success,,2026-05-19T17:56:09+00:00,original
session_result,2024,9672.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9672.jsonl,20,success,,2026-05-19T17:56:09+00:00,original
session_result,2024,9673.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9673.jsonl,20,success,,2026-05-19T17:56:09+00:00,original
session_result,2025,9693.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9693.jsonl,20,success,,2026-05-19T17:56:10+00:00,original
session_result,2025,9839.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9839.jsonl,20,success,,2026-05-19T17:56:10+00:00,original
session_result,2025,9845.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9845.jsonl,20,success,,2026-05-19T17:56:11+00:00,original
session_result,2025,9850.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9850.jsonl,20,success,,2026-05-19T17:56:11+00:00,original
session_result,2025,9858.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9858.jsonl,20,success,,2026-05-19T17:56:11+00:00,original
session_result,2025,9928.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9928.jsonl,20,success,,2026-05-19T17:57:00+00:00,original
session_result,2025,9934.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9934.jsonl,20,success,,2026-05-19T17:57:00+00:00,original
session_result,2025,9939.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9939.jsonl,20,success,,2026-05-19T17:57:00+00:00,original
session_result,2025,9947.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9947.jsonl,20,success,,2026-05-19T17:57:01+00:00,original
session_result,2025,9955.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9955.jsonl,20,success,,2026-05-19T17:57:01+00:00,original
session_result,2025,9963.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9963.jsonl,20,success,,2026-05-19T17:57:01+00:00,original
session_result,2025,9971.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9971.jsonl,19,success,,2026-05-19T17:57:02+00:00,original
session_result,2025,9979.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9979.jsonl,20,success,,2026-05-19T17:57:02+00:00,original
session_result,2025,9987.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9987.jsonl,20,success,,2026-05-19T17:57:03+00:00,original
session_result,2025,9993.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9993.jsonl,20,success,,2026-05-19T17:57:03+00:00,original
session_result,2025,9998.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9998.jsonl,20,success,,2026-05-19T17:57:03+00:00,original
session_result,2025,10006.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=10006.jsonl,20,success,,2026-05-19T17:57:04+00:00,original
session_result,2025,10014.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=10014.jsonl,20,success,,2026-05-19T17:57:04+00:00,original
session_result,2025,10022.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=10022.jsonl,20,success,,2026-05-19T17:57:04+00:00,original
session_result,2025,10028.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=10028.jsonl,20,success,,2026-05-19T17:57:05+00:00,original
session_result,2025,10033.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=10033.jsonl,20,success,,2026-05-19T17:57:05+00:00,original
starting_grid,2023,7779.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=7779.jsonl,0,failed,"HTTP 404 for starting_grid params={'session_key': 7779}: {""detail"":""No results found.""}",2026-05-19T17:57:06+00:00,original
starting_grid,2023,7787.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=7787.jsonl,0,failed,"HTTP 404 for starting_grid params={'session_key': 7787}: {""detail"":""No results found.""}",2026-05-19T17:57:06+00:00,original
starting_grid,2023,7953.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=7953.jsonl,0,failed,"HTTP 404 for starting_grid params={'session_key': 7953}: {""detail"":""No results found.""}",2026-05-19T17:57:06+00:00,original
