endpoint,year,session_key,output_path,record_count,status,error_message,ingestion_timestamp_utc
weather,2024,9523,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9523.jsonl,200,success,,2026-05-19T17:49:04+00:00
weather,2024,9531,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9531.jsonl,113,success,,2026-05-19T17:49:04+00:00
weather,2024,9539,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9539.jsonl,154,success,,2026-05-19T17:49:04+00:00
weather,2024,9549,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9549.jsonl,78,success,,2026-05-19T17:49:05+00:00
weather,2024,9550,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9550.jsonl,143,success,,2026-05-19T17:49:05+00:00
weather,2024,9558,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9558.jsonl,147,success,,2026-05-19T17:49:06+00:00
weather,2024,9566,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9566.jsonl,155,success,,2026-05-19T17:49:06+00:00
weather,2024,9574,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9574.jsonl,137,success,,2026-05-19T17:49:06+00:00
weather,2024,9582,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9582.jsonl,153,success,,2026-05-19T17:49:07+00:00
weather,2024,9590,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9590.jsonl,133,success,,2026-05-19T17:49:07+00:00
weather,2024,9598,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9598.jsonl,152,success,,2026-05-19T17:49:07+00:00
weather,2024,9606,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9606.jsonl,160,success,,2026-05-19T17:49:08+00:00
weather,2024,9616,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9616.jsonl,81,success,,2026-05-19T17:49:08+00:00
weather,2024,9617,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9617.jsonl,155,success,,2026-05-19T17:49:09+00:00
weather,2024,9625,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9625.jsonl,159,success,,2026-05-19T17:49:09+00:00
weather,2024,9635,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9635.jsonl,76,success,,2026-05-19T17:49:09+00:00
weather,2024,9636,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9636.jsonl,201,success,,2026-05-19T17:49:10+00:00
weather,2024,9644,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9644.jsonl,143,success,,2026-05-19T17:49:10+00:00
weather,2024,9654,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9654.jsonl,74,success,,2026-05-19T17:49:11+00:00
weather,2024,9655,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9655.jsonl,151,success,,2026-05-19T17:49:11+00:00
weather,2024,9662,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9662.jsonl,148,success,,2026-05-19T17:49:11+00:00
weather,2024,9672,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9672.jsonl,80,success,,2026-05-19T17:49:12+00:00
weather,2024,9673,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9673.jsonl,0,failed,HTTP 429 rate limit for weather params={'session_key': 9673},2026-05-19T17:49:17+00:00
weather,2025,9693,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9693.jsonl,0,failed,HTTP 429 rate limit for weather params={'session_key': 9693},2026-05-19T17:49:22+00:00
weather,2025,9839,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9839.jsonl,0,failed,HTTP 429 rate limit for weather params={'session_key': 9839},2026-05-19T17:49:28+00:00
weather,2025,9845,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9845.jsonl,0,failed,HTTP 429 rate limit for weather params={'session_key': 9845},2026-05-19T17:49:33+00:00
weather,2025,9850,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9850.jsonl,0,failed,HTTP 429 rate limit for weather params={'session_key': 9850},2026-05-19T17:49:38+00:00
weather,2025,9858,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9858.jsonl,0,failed,HTTP 429 rate limit for weather params={'session_key': 9858},2026-05-19T17:49:44+00:00
weather,2025,9864,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9864.jsonl,0,failed,HTTP 429 rate limit for weather params={'session_key': 9864},2026-05-19T17:49:49+00:00
weather,2025,9869,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9869.jsonl,0,failed,HTTP 429 rate limit for weather params={'session_key': 9869},2026-05-19T17:49:54+00:00
weather,2025,9877,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9877.jsonl,0,failed,HTTP 429 rate limit for weather params={'session_key': 9877},2026-05-19T17:50:00+00:00
weather,2025,9883,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9883.jsonl,89,success,,2026-05-19T17:50:00+00:00
weather,2025,9888,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9888.jsonl,154,success,,2026-05-19T17:50:00+00:00
weather,2025,9896,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9896.jsonl,161,success,,2026-05-19T17:50:01+00:00
weather,2025,9904,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9904.jsonl,156,success,,2026-05-19T17:50:01+00:00
weather,2025,9912,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9912.jsonl,144,success,,2026-05-19T17:50:02+00:00
weather,2025,9920,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9920.jsonl,159,success,,2026-05-19T17:50:02+00:00
weather,2025,9928,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9928.jsonl,136,success,,2026-05-19T17:50:02+00:00
weather,2025,9934,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9934.jsonl,80,success,,2026-05-19T17:50:03+00:00
weather,2025,9939,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9939.jsonl,223,success,,2026-05-19T17:50:03+00:00
weather,2025,9947,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9947.jsonl,155,success,,2026-05-19T17:50:03+00:00
weather,2025,9955,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9955.jsonl,161,success,,2026-05-19T17:50:04+00:00
weather,2025,9963,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9963.jsonl,167,success,,2026-05-19T17:50:04+00:00
weather,2025,9971,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9971.jsonl,155,success,,2026-05-19T17:50:05+00:00
weather,2025,9979,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9979.jsonl,160,success,,2026-05-19T17:50:05+00:00
weather,2025,9987,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9987.jsonl,150,success,,2026-05-19T17:50:05+00:00
weather,2025,9993,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9993.jsonl,84,success,,2026-05-19T17:50:06+00:00
weather,2025,9998,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9998.jsonl,154,success,,2026-05-19T17:50:06+00:00
weather,2025,10006,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10006.jsonl,140,success,,2026-05-19T17:50:07+00:00
weather,2025,10014,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10014.jsonl,158,success,,2026-05-19T17:50:07+00:00
weather,2025,10022,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10022.jsonl,142,success,,2026-05-19T17:50:07+00:00
weather,2025,10028,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10028.jsonl,114,success,,2026-05-19T17:50:08+00:00
weather,2025,10033,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10033.jsonl,149,success,,2026-05-19T17:50:08+00:00
position,2023,7779,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=7779.jsonl,343,success,,2026-05-19T17:50:09+00:00
position,2023,7787,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=7787.jsonl,479,success,,2026-05-19T17:50:09+00:00
position,2023,7953,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=7953.jsonl,666,success,,2026-05-19T17:50:09+00:00
position,2023,9069,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9069.jsonl,98,success,,2026-05-19T17:50:10+00:00
position,2023,9070,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9070.jsonl,325,success,,2026-05-19T17:50:10+00:00
position,2023,9078,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9078.jsonl,430,success,,2026-05-19T17:50:11+00:00
position,2023,9086,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9086.jsonl,0,failed,"HTTP 404 for position params={'session_key': 9086}: {""detail"":""No results found.""}",2026-05-19T17:50:11+00:00
position,2023,9094,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9094.jsonl,300,success,,2026-05-19T17:50:11+00:00
position,2023,9102,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9102.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9102},2026-05-19T17:50:17+00:00
position,2023,9110,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9110.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9110},2026-05-19T17:50:22+00:00
position,2023,9117,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9117.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9117},2026-05-19T17:50:27+00:00
position,2023,9118,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9118.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9118},2026-05-19T17:50:33+00:00
position,2023,9126,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9126.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9126},2026-05-19T17:50:38+00:00
position,2023,9133,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9133.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9133},2026-05-19T17:50:43+00:00
position,2023,9140,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9140.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9140},2026-05-19T17:50:49+00:00
position,2023,9141,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9141.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9141},2026-05-19T17:50:54+00:00
position,2023,9149,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9149.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9149},2026-05-19T17:50:59+00:00
position,2023,9157,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9157.jsonl,472,success,,2026-05-19T17:51:00+00:00
position,2023,9165,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9165.jsonl,405,success,,2026-05-19T17:51:00+00:00
position,2023,9173,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9173.jsonl,523,success,,2026-05-19T17:51:01+00:00
position,2023,9181,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9181.jsonl,564,success,,2026-05-19T17:51:01+00:00
position,2023,9189,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9189.jsonl,628,success,,2026-05-19T17:51:01+00:00
position,2023,9197,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9197.jsonl,692,success,,2026-05-19T17:51:02+00:00
position,2023,9204,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9204.jsonl,189,success,,2026-05-19T17:51:02+00:00
position,2023,9205,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9205.jsonl,444,success,,2026-05-19T17:51:03+00:00
position,2023,9212,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9212.jsonl,141,success,,2026-05-19T17:51:03+00:00
position,2023,9213,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9213.jsonl,537,success,,2026-05-19T17:51:03+00:00
position,2023,9220,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9220.jsonl,358,success,,2026-05-19T17:51:04+00:00
position,2023,9221,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9221.jsonl,1058,success,,2026-05-19T17:51:04+00:00
position,2024,9472,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9472.jsonl,698,success,,2026-05-19T17:51:05+00:00
position,2024,9480,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9480.jsonl,229,success,,2026-05-19T17:51:05+00:00
position,2024,9488,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9488.jsonl,442,success,,2026-05-19T17:51:05+00:00
position,2024,9496,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9496.jsonl,443,success,,2026-05-19T17:51:06+00:00
position,2024,9506,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9506.jsonl,160,success,,2026-05-19T17:51:06+00:00
position,2024,9507,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9507.jsonl,403,success,,2026-05-19T17:51:06+00:00
position,2024,9515,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9515.jsonl,308,success,,2026-05-19T17:51:07+00:00
position,2024,9523,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9523.jsonl,127,success,,2026-05-19T17:51:07+00:00
position,2024,9531,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9531.jsonl,406,success,,2026-05-19T17:51:08+00:00
position,2024,9539,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9539.jsonl,744,success,,2026-05-19T17:51:08+00:00
position,2024,9549,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9549.jsonl,78,success,,2026-05-19T17:51:08+00:00
position,2024,9550,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9550.jsonl,591,success,,2026-05-19T17:51:09+00:00
position,2024,9558,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9558.jsonl,252,success,,2026-05-19T17:51:09+00:00
position,2024,9566,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9566.jsonl,552,success,,2026-05-19T17:51:10+00:00
position,2024,9574,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9574.jsonl,539,success,,2026-05-19T17:51:10+00:00
position,2024,9582,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9582.jsonl,540,success,,2026-05-19T17:51:10+00:00
position,2024,9590,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9590.jsonl,482,success,,2026-05-19T17:51:11+00:00
position,2024,9598,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9598.jsonl,359,success,,2026-05-19T17:51:11+00:00
position,2024,9606,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9606.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9606},2026-05-19T17:51:17+00:00
position,2024,9616,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9616.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9616},2026-05-19T17:51:22+00:00
position,2024,9617,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9617.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9617},2026-05-19T17:51:27+00:00
position,2024,9625,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9625.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9625},2026-05-19T17:51:33+00:00
position,2024,9635,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9635.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9635},2026-05-19T17:51:38+00:00
position,2024,9636,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9636.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9636},2026-05-19T17:51:43+00:00
position,2024,9644,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9644.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9644},2026-05-19T17:51:49+00:00
position,2024,9654,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9654.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9654},2026-05-19T17:51:54+00:00
position,2024,9655,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9655.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 9655},2026-05-19T17:51:59+00:00
position,2024,9662,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9662.jsonl,508,success,,2026-05-19T17:52:00+00:00
position,2024,9672,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9672.jsonl,209,success,,2026-05-19T17:52:00+00:00
position,2024,9673,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9673.jsonl,617,success,,2026-05-19T17:52:00+00:00
position,2025,9693,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9693.jsonl,335,success,,2026-05-19T17:52:01+00:00
position,2025,9839,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9839.jsonl,668,success,,2026-05-19T17:52:01+00:00
position,2025,9845,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9845.jsonl,175,success,,2026-05-19T17:52:02+00:00
position,2025,9850,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9850.jsonl,476,success,,2026-05-19T17:52:02+00:00
position,2025,9858,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9858.jsonl,329,success,,2026-05-19T17:52:02+00:00
position,2025,9864,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9864.jsonl,148,success,,2026-05-19T17:52:03+00:00
position,2025,9869,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9869.jsonl,759,success,,2026-05-19T17:52:03+00:00
position,2025,9877,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9877.jsonl,593,success,,2026-05-19T17:52:04+00:00
position,2025,9883,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9883.jsonl,231,success,,2026-05-19T17:52:04+00:00
position,2025,9888,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9888.jsonl,387,success,,2026-05-19T17:52:04+00:00
position,2025,9896,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9896.jsonl,454,success,,2026-05-19T17:52:05+00:00
position,2025,9904,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9904.jsonl,334,success,,2026-05-19T17:52:05+00:00
position,2025,9912,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9912.jsonl,421,success,,2026-05-19T17:52:06+00:00
position,2025,9920,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9920.jsonl,483,success,,2026-05-19T17:52:06+00:00
position,2025,9928,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9928.jsonl,482,success,,2026-05-19T17:52:06+00:00
position,2025,9934,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9934.jsonl,65,success,,2026-05-19T17:52:07+00:00
position,2025,9939,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9939.jsonl,275,success,,2026-05-19T17:52:07+00:00
position,2025,9947,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9947.jsonl,538,success,,2026-05-19T17:52:07+00:00
position,2025,9955,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9955.jsonl,519,success,,2026-05-19T17:52:08+00:00
position,2025,9963,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9963.jsonl,550,success,,2026-05-19T17:52:08+00:00
position,2025,9971,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9971.jsonl,590,success,,2026-05-19T17:52:09+00:00
position,2025,9979,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9979.jsonl,339,success,,2026-05-19T17:52:09+00:00
position,2025,9987,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9987.jsonl,498,success,,2026-05-19T17:52:09+00:00
position,2025,9993,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9993.jsonl,114,success,,2026-05-19T17:52:10+00:00
position,2025,9998,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9998.jsonl,461,success,,2026-05-19T17:52:10+00:00
position,2025,10006,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=10006.jsonl,281,success,,2026-05-19T17:52:11+00:00
position,2025,10014,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=10014.jsonl,1179,success,,2026-05-19T17:52:11+00:00
position,2025,10022,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=10022.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 10022},2026-05-19T17:52:17+00:00
position,2025,10028,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=10028.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 10028},2026-05-19T17:52:22+00:00
position,2025,10033,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=10033.jsonl,0,failed,HTTP 429 rate limit for position params={'session_key': 10033},2026-05-19T17:52:28+00:00
race_control,2023,7779,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=7779.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 7779},2026-05-19T17:52:33+00:00
race_control,2023,7787,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=7787.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 7787},2026-05-19T17:52:38+00:00
race_control,2023,7953,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=7953.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 7953},2026-05-19T17:52:44+00:00
race_control,2023,9069,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9069.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9069},2026-05-19T17:52:49+00:00
race_control,2023,9070,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9070.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9070},2026-05-19T17:52:54+00:00
race_control,2023,9078,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9078.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9078},2026-05-19T17:53:00+00:00
race_control,2023,9086,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9086.jsonl,0,failed,"HTTP 404 for race_control params={'session_key': 9086}: {""detail"":""No results found.""}",2026-05-19T17:53:00+00:00
race_control,2023,9094,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9094.jsonl,244,success,,2026-05-19T17:53:00+00:00
race_control,2023,9102,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9102.jsonl,49,success,,2026-05-19T17:53:01+00:00
race_control,2023,9110,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9110.jsonl,77,success,,2026-05-19T17:53:01+00:00
race_control,2023,9117,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9117.jsonl,46,success,,2026-05-19T17:53:02+00:00
race_control,2023,9118,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9118.jsonl,212,success,,2026-05-19T17:53:02+00:00
race_control,2023,9126,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9126.jsonl,46,success,,2026-05-19T17:53:02+00:00
race_control,2023,9133,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9133.jsonl,87,success,,2026-05-19T17:53:03+00:00
race_control,2023,9140,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9140.jsonl,86,success,,2026-05-19T17:53:03+00:00
race_control,2023,9141,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9141.jsonl,56,success,,2026-05-19T17:53:04+00:00
race_control,2023,9149,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9149.jsonl,78,success,,2026-05-19T17:53:04+00:00
race_control,2023,9157,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9157.jsonl,45,success,,2026-05-19T17:53:04+00:00
